"naam","totinv","totpart","rate","sex","age","invited","participant","agec","age1","age2","age3","age4","age5","male","female"
"Mesen",84,23,0.273809523809524,"male","60_64",12,5,3,0,0,1,0,0,1,0
"Mesen",84,23,0.273809523809524,"female","60_64",6,4,3,0,0,1,0,0,0,1
"Mesen",84,23,0.273809523809524,"male","65_69",4,2,4,0,0,0,1,0,1,0
"Mesen",84,23,0.273809523809524,"female","65_69",6,1,4,0,0,0,1,0,0,1
"Mesen",84,23,0.273809523809524,"male","70_74",3,2,5,0,0,0,0,1,1,0
"Mesen",84,23,0.273809523809524,"female","70_74",7,1,5,0,0,0,0,1,0,1
"Meulebeke",1225,629,0.513469387755102,"male","50_54",215,90,1,1,0,0,0,0,1,0
"Meulebeke",1225,629,0.513469387755102,"female","50_54",182,86,1,1,0,0,0,0,0,1
"Meulebeke",1225,629,0.513469387755102,"male","55_59",163,74,2,0,1,0,0,0,1,0
"Meulebeke",1225,629,0.513469387755102,"female","55_59",138,68,2,0,1,0,0,0,0,1
"Meulebeke",1225,629,0.513469387755102,"male","60_64",105,62,3,0,0,1,0,0,1,0
"Meulebeke",1225,629,0.513469387755102,"female","60_64",96,58,3,0,0,1,0,0,0,1
"Meulebeke",1225,629,0.513469387755102,"male","65_69",85,56,4,0,0,0,1,0,1,0
"Meulebeke",1225,629,0.513469387755102,"female","65_69",74,47,4,0,0,0,1,0,0,1
"Meulebeke",1225,629,0.513469387755102,"male","70_74",78,42,5,0,0,0,0,1,1,0
"Meulebeke",1225,629,0.513469387755102,"female","70_74",89,46,5,0,0,0,0,1,0,1
"Middelkerke",2893,1336,0.461804355340477,"male","50_54",366,125,1,1,0,0,0,0,1,0
"Middelkerke",2893,1336,0.461804355340477,"female","50_54",321,133,1,1,0,0,0,0,0,1
"Middelkerke",2893,1336,0.461804355340477,"male","55_59",336,121,2,0,1,0,0,0,1,0
"Middelkerke",2893,1336,0.461804355340477,"female","55_59",315,126,2,0,1,0,0,0,0,1
"Middelkerke",2893,1336,0.461804355340477,"male","60_64",262,144,3,0,0,1,0,0,1,0
"Middelkerke",2893,1336,0.461804355340477,"female","60_64",251,145,3,0,0,1,0,0,0,1
"Middelkerke",2893,1336,0.461804355340477,"male","65_69",252,142,4,0,0,0,1,0,1,0
"Middelkerke",2893,1336,0.461804355340477,"female","65_69",247,133,4,0,0,0,1,0,0,1
"Middelkerke",2893,1336,0.461804355340477,"male","70_74",273,125,5,0,0,0,0,1,1,0
"Middelkerke",2893,1336,0.461804355340477,"female","70_74",270,142,5,0,0,0,0,1,0,1
"Moerbeke",735,424,0.57687074829932,"male","50_54",125,50,1,1,0,0,0,0,1,0
"Moerbeke",735,424,0.57687074829932,"female","50_54",93,52,1,1,0,0,0,0,0,1
"Moerbeke",735,424,0.57687074829932,"male","55_59",92,48,2,0,1,0,0,0,1,0
"Moerbeke",735,424,0.57687074829932,"female","55_59",93,49,2,0,1,0,0,0,0,1
"Moerbeke",735,424,0.57687074829932,"male","60_64",59,38,3,0,0,1,0,0,1,0
"Moerbeke",735,424,0.57687074829932,"female","60_64",62,43,3,0,0,1,0,0,0,1
"Moerbeke",735,424,0.57687074829932,"male","65_69",45,32,4,0,0,0,1,0,1,0
"Moerbeke",735,424,0.57687074829932,"female","65_69",44,31,4,0,0,0,1,0,0,1
"Moerbeke",735,424,0.57687074829932,"male","70_74",54,34,5,0,0,0,0,1,1,0
"Moerbeke",735,424,0.57687074829932,"female","70_74",68,47,5,0,0,0,0,1,0,1
"Mol",4205,2297,0.546254458977408,"male","50_54",628,244,1,1,0,0,0,0,1,0
"Mol",4205,2297,0.546254458977408,"female","50_54",592,324,1,1,0,0,0,0,0,1
"Mol",4205,2297,0.546254458977408,"male","55_59",542,252,2,0,1,0,0,0,1,0
"Mol",4205,2297,0.546254458977408,"female","55_59",523,266,2,0,1,0,0,0,0,1
"Mol",4205,2297,0.546254458977408,"male","60_64",409,251,3,0,0,1,0,0,1,0
"Mol",4205,2297,0.546254458977408,"female","60_64",401,258,3,0,0,1,0,0,0,1
"Mol",4205,2297,0.546254458977408,"male","65_69",299,185,4,0,0,0,1,0,1,0
"Mol",4205,2297,0.546254458977408,"female","65_69",302,202,4,0,0,0,1,0,0,1
"Mol",4205,2297,0.546254458977408,"male","70_74",253,165,5,0,0,0,0,1,1,0
"Mol",4205,2297,0.546254458977408,"female","70_74",256,150,5,0,0,0,0,1,0,1
"Moorslede",1133,578,0.510150044130627,"male","50_54",192,73,1,1,0,0,0,0,1,0
"Moorslede",1133,578,0.510150044130627,"female","50_54",149,73,1,1,0,0,0,0,0,1
"Moorslede",1133,578,0.510150044130627,"male","55_59",144,56,2,0,1,0,0,0,1,0
"Moorslede",1133,578,0.510150044130627,"female","55_59",131,68,2,0,1,0,0,0,0,1
"Moorslede",1133,578,0.510150044130627,"male","60_64",95,54,3,0,0,1,0,0,1,0
"Moorslede",1133,578,0.510150044130627,"female","60_64",84,57,3,0,0,1,0,0,0,1
"Moorslede",1133,578,0.510150044130627,"male","65_69",73,43,4,0,0,0,1,0,1,0
"Moorslede",1133,578,0.510150044130627,"female","65_69",88,51,4,0,0,0,1,0,0,1
"Moorslede",1133,578,0.510150044130627,"male","70_74",82,46,5,0,0,0,0,1,1,0
"Moorslede",1133,578,0.510150044130627,"female","70_74",95,57,5,0,0,0,0,1,0,1
"Mortsel",2709,1401,0.517165005537099,"male","50_54",394,160,1,1,0,0,0,0,1,0
"Mortsel",2709,1401,0.517165005537099,"female","50_54",399,201,1,1,0,0,0,0,0,1
"Mortsel",2709,1401,0.517165005537099,"male","55_59",320,131,2,0,1,0,0,0,1,0
"Mortsel",2709,1401,0.517165005537099,"female","55_59",362,165,2,0,1,0,0,0,0,1
"Mortsel",2709,1401,0.517165005537099,"male","60_64",215,127,3,0,0,1,0,0,1,0
"Mortsel",2709,1401,0.517165005537099,"female","60_64",268,160,3,0,0,1,0,0,0,1
"Mortsel",2709,1401,0.517165005537099,"male","65_69",178,112,4,0,0,0,1,0,1,0
"Mortsel",2709,1401,0.517165005537099,"female","65_69",223,135,4,0,0,0,1,0,0,1
"Mortsel",2709,1401,0.517165005537099,"male","70_74",168,95,5,0,0,0,0,1,1,0
"Mortsel",2709,1401,0.517165005537099,"female","70_74",182,115,5,0,0,0,0,1,0,1
"Nazareth",1401,743,0.530335474660956,"male","50_54",194,76,1,1,0,0,0,0,1,0
"Nazareth",1401,743,0.530335474660956,"female","50_54",205,95,1,1,0,0,0,0,0,1
"Nazareth",1401,743,0.530335474660956,"male","55_59",181,81,2,0,1,0,0,0,1,0
"Nazareth",1401,743,0.530335474660956,"female","55_59",181,96,2,0,1,0,0,0,0,1
"Nazareth",1401,743,0.530335474660956,"male","60_64",129,72,3,0,0,1,0,0,1,0
"Nazareth",1401,743,0.530335474660956,"female","60_64",147,101,3,0,0,1,0,0,0,1
"Nazareth",1401,743,0.530335474660956,"male","65_69",82,50,4,0,0,0,1,0,1,0
"Nazareth",1401,743,0.530335474660956,"female","65_69",84,54,4,0,0,0,1,0,0,1
"Nazareth",1401,743,0.530335474660956,"male","70_74",86,51,5,0,0,0,0,1,1,0
"Nazareth",1401,743,0.530335474660956,"female","70_74",112,67,5,0,0,0,0,1,0,1
"Niel",959,391,0.407716371220021,"male","50_54",192,62,1,1,0,0,0,0,1,0
"Niel",959,391,0.407716371220021,"female","50_54",153,66,1,1,0,0,0,0,0,1
"Niel",959,391,0.407716371220021,"male","55_59",123,41,2,0,1,0,0,0,1,0
"Niel",959,391,0.407716371220021,"female","55_59",109,47,2,0,1,0,0,0,0,1
"Niel",959,391,0.407716371220021,"male","60_64",71,37,3,0,0,1,0,0,1,0
"Niel",959,391,0.407716371220021,"female","60_64",77,32,3,0,0,1,0,0,0,1
"Niel",959,391,0.407716371220021,"male","65_69",67,30,4,0,0,0,1,0,1,0
"Niel",959,391,0.407716371220021,"female","65_69",76,40,4,0,0,0,1,0,0,1
"Niel",959,391,0.407716371220021,"male","70_74",45,17,5,0,0,0,0,1,1,0
"Niel",959,391,0.407716371220021,"female","70_74",46,19,5,0,0,0,0,1,0,1
"Nieuwerkerken",821,461,0.561510353227771,"male","50_54",122,67,1,1,0,0,0,0,1,0
"Nieuwerkerken",821,461,0.561510353227771,"female","50_54",132,59,1,1,0,0,0,0,0,1
"Nieuwerkerken",821,461,0.561510353227771,"male","55_59",105,42,2,0,1,0,0,0,1,0
"Nieuwerkerken",821,461,0.561510353227771,"female","55_59",99,54,2,0,1,0,0,0,0,1
"Nieuwerkerken",821,461,0.561510353227771,"male","60_64",76,55,3,0,0,1,0,0,1,0
"Nieuwerkerken",821,461,0.561510353227771,"female","60_64",63,35,3,0,0,1,0,0,0,1
"Nieuwerkerken",821,461,0.561510353227771,"male","65_69",51,32,4,0,0,0,1,0,1,0
"Nieuwerkerken",821,461,0.561510353227771,"female","65_69",60,48,4,0,0,0,1,0,0,1
"Nieuwerkerken",821,461,0.561510353227771,"male","70_74",60,40,5,0,0,0,0,1,1,0
"Nieuwerkerken",821,461,0.561510353227771,"female","70_74",53,29,5,0,0,0,0,1,0,1
"Nieuwpoort",1598,752,0.470588235294118,"male","50_54",170,63,1,1,0,0,0,0,1,0
"Nieuwpoort",1598,752,0.470588235294118,"female","50_54",183,85,1,1,0,0,0,0,0,1
"Nieuwpoort",1598,752,0.470588235294118,"male","55_59",175,63,2,0,1,0,0,0,1,0
"Nieuwpoort",1598,752,0.470588235294118,"female","55_59",168,87,2,0,1,0,0,0,0,1
"Nieuwpoort",1598,752,0.470588235294118,"male","60_64",146,76,3,0,0,1,0,0,1,0
"Nieuwpoort",1598,752,0.470588235294118,"female","60_64",154,80,3,0,0,1,0,0,0,1
"Nieuwpoort",1598,752,0.470588235294118,"male","65_69",132,59,4,0,0,0,1,0,1,0
"Nieuwpoort",1598,752,0.470588235294118,"female","65_69",168,89,4,0,0,0,1,0,0,1
"Nieuwpoort",1598,752,0.470588235294118,"male","70_74",148,71,5,0,0,0,0,1,1,0
"Nieuwpoort",1598,752,0.470588235294118,"female","70_74",154,79,5,0,0,0,0,1,0,1
"Nijlen",2756,1528,0.554426705370102,"male","50_54",436,184,1,1,0,0,0,0,1,0
"Nijlen",2756,1528,0.554426705370102,"female","50_54",404,203,1,1,0,0,0,0,0,1
"Nijlen",2756,1528,0.554426705370102,"male","55_59",337,159,2,0,1,0,0,0,1,0
"Nijlen",2756,1528,0.554426705370102,"female","55_59",347,191,2,0,1,0,0,0,0,1
"Nijlen",2756,1528,0.554426705370102,"male","60_64",259,169,3,0,0,1,0,0,1,0
"Nijlen",2756,1528,0.554426705370102,"female","60_64",264,172,3,0,0,1,0,0,0,1
"Nijlen",2756,1528,0.554426705370102,"male","65_69",191,128,4,0,0,0,1,0,1,0
"Nijlen",2756,1528,0.554426705370102,"female","65_69",165,115,4,0,0,0,1,0,0,1
"Nijlen",2756,1528,0.554426705370102,"male","70_74",175,108,5,0,0,0,0,1,1,0
"Nijlen",2756,1528,0.554426705370102,"female","70_74",178,99,5,0,0,0,0,1,0,1
"Ninove",4573,2005,0.438443035206648,"male","50_54",720,229,1,1,0,0,0,0,1,0
"Ninove",4573,2005,0.438443035206648,"female","50_54",665,252,1,1,0,0,0,0,0,1
"Ninove",4573,2005,0.438443035206648,"male","55_59",598,197,2,0,1,0,0,0,1,0
"Ninove",4573,2005,0.438443035206648,"female","55_59",532,220,2,0,1,0,0,0,0,1
"Ninove",4573,2005,0.438443035206648,"male","60_64",393,215,3,0,0,1,0,0,1,0
"Ninove",4573,2005,0.438443035206648,"female","60_64",428,226,3,0,0,1,0,0,0,1
"Ninove",4573,2005,0.438443035206648,"male","65_69",303,165,4,0,0,0,1,0,1,0
"Ninove",4573,2005,0.438443035206648,"female","65_69",290,165,4,0,0,0,1,0,0,1
"Ninove",4573,2005,0.438443035206648,"male","70_74",290,156,5,0,0,0,0,1,1,0
"Ninove",4573,2005,0.438443035206648,"female","70_74",354,180,5,0,0,0,0,1,0,1
"Olen",1369,716,0.523009495982469,"male","50_54",215,83,1,1,0,0,0,0,1,0
"Olen",1369,716,0.523009495982469,"female","50_54",218,105,1,1,0,0,0,0,0,1
"Olen",1369,716,0.523009495982469,"male","55_59",168,80,2,0,1,0,0,0,1,0
"Olen",1369,716,0.523009495982469,"female","55_59",170,87,2,0,1,0,0,0,0,1
"Olen",1369,716,0.523009495982469,"male","60_64",140,87,3,0,0,1,0,0,1,0
"Olen",1369,716,0.523009495982469,"female","60_64",101,72,3,0,0,1,0,0,0,1
"Olen",1369,716,0.523009495982469,"male","65_69",95,58,4,0,0,0,1,0,1,0
"Olen",1369,716,0.523009495982469,"female","65_69",105,56,4,0,0,0,1,0,0,1
"Olen",1369,716,0.523009495982469,"male","70_74",88,47,5,0,0,0,0,1,1,0
"Olen",1369,716,0.523009495982469,"female","70_74",69,41,5,0,0,0,0,1,0,1
"Oostende",8777,4012,0.457103794007064,"male","50_54",1181,376,1,1,0,0,0,0,1,0
"Oostende",8777,4012,0.457103794007064,"female","50_54",1114,469,1,1,0,0,0,0,0,1
"Oostende",8777,4012,0.457103794007064,"male","55_59",1082,400,2,0,1,0,0,0,1,0
"Oostende",8777,4012,0.457103794007064,"female","55_59",955,409,2,0,1,0,0,0,0,1
"Oostende",8777,4012,0.457103794007064,"male","60_64",785,386,3,0,0,1,0,0,1,0
"Oostende",8777,4012,0.457103794007064,"female","60_64",770,451,3,0,0,1,0,0,0,1
"Oostende",8777,4012,0.457103794007064,"male","65_69",689,339,4,0,0,0,1,0,1,0
"Oostende",8777,4012,0.457103794007064,"female","65_69",757,431,4,0,0,0,1,0,0,1
"Oostende",8777,4012,0.457103794007064,"male","70_74",650,349,5,0,0,0,0,1,1,0
"Oostende",8777,4012,0.457103794007064,"female","70_74",794,402,5,0,0,0,0,1,0,1
"Oosterzele",1481,792,0.534773801485483,"male","50_54",263,101,1,1,0,0,0,0,1,0
"Oosterzele",1481,792,0.534773801485483,"female","50_54",232,119,1,1,0,0,0,0,0,1
"Oosterzele",1481,792,0.534773801485483,"male","55_59",186,83,2,0,1,0,0,0,1,0
"Oosterzele",1481,792,0.534773801485483,"female","55_59",176,95,2,0,1,0,0,0,0,1
"Oosterzele",1481,792,0.534773801485483,"male","60_64",147,94,3,0,0,1,0,0,1,0
"Oosterzele",1481,792,0.534773801485483,"female","60_64",127,82,3,0,0,1,0,0,0,1
"Oosterzele",1481,792,0.534773801485483,"male","65_69",92,62,4,0,0,0,1,0,1,0
"Oosterzele",1481,792,0.534773801485483,"female","65_69",104,67,4,0,0,0,1,0,0,1
"Oosterzele",1481,792,0.534773801485483,"male","70_74",73,44,5,0,0,0,0,1,1,0
"Oosterzele",1481,792,0.534773801485483,"female","70_74",81,45,5,0,0,0,0,1,0,1
"Oostkamp",2612,1381,0.528713629402756,"male","50_54",437,173,1,1,0,0,0,0,1,0
"Oostkamp",2612,1381,0.528713629402756,"female","50_54",389,194,1,1,0,0,0,0,0,1
"Oostkamp",2612,1381,0.528713629402756,"male","55_59",311,143,2,0,1,0,0,0,1,0
"Oostkamp",2612,1381,0.528713629402756,"female","55_59",310,150,2,0,1,0,0,0,0,1
"Oostkamp",2612,1381,0.528713629402756,"male","60_64",246,148,3,0,0,1,0,0,1,0
"Oostkamp",2612,1381,0.528713629402756,"female","60_64",230,155,3,0,0,1,0,0,0,1
"Oostkamp",2612,1381,0.528713629402756,"male","65_69",150,95,4,0,0,0,1,0,1,0
"Oostkamp",2612,1381,0.528713629402756,"female","65_69",184,120,4,0,0,0,1,0,0,1
"Oostkamp",2612,1381,0.528713629402756,"male","70_74",160,88,5,0,0,0,0,1,1,0
"Oostkamp",2612,1381,0.528713629402756,"female","70_74",195,115,5,0,0,0,0,1,0,1
"Oostrozebeke",895,421,0.470391061452514,"male","50_54",155,61,1,1,0,0,0,0,1,0
"Oostrozebeke",895,421,0.470391061452514,"female","50_54",138,55,1,1,0,0,0,0,0,1
"Oostrozebeke",895,421,0.470391061452514,"male","55_59",135,41,2,0,1,0,0,0,1,0
"Oostrozebeke",895,421,0.470391061452514,"female","55_59",105,47,2,0,1,0,0,0,0,1
"Oostrozebeke",895,421,0.470391061452514,"male","60_64",78,45,3,0,0,1,0,0,1,0
"Oostrozebeke",895,421,0.470391061452514,"female","60_64",66,38,3,0,0,1,0,0,0,1
"Oostrozebeke",895,421,0.470391061452514,"male","65_69",54,35,4,0,0,0,1,0,1,0
"Oostrozebeke",895,421,0.470391061452514,"female","65_69",53,37,4,0,0,0,1,0,0,1
"Oostrozebeke",895,421,0.470391061452514,"male","70_74",51,25,5,0,0,0,0,1,1,0
"Oostrozebeke",895,421,0.470391061452514,"female","70_74",60,37,5,0,0,0,0,1,0,1
"Opwijk",1547,751,0.485455720749838,"male","50_54",263,100,1,1,0,0,0,0,1,0
"Opwijk",1547,751,0.485455720749838,"female","50_54",233,96,1,1,0,0,0,0,0,1
"Opwijk",1547,751,0.485455720749838,"male","55_59",203,97,2,0,1,0,0,0,1,0
"Opwijk",1547,751,0.485455720749838,"female","55_59",181,92,2,0,1,0,0,0,0,1
"Opwijk",1547,751,0.485455720749838,"male","60_64",118,60,3,0,0,1,0,0,1,0
"Opwijk",1547,751,0.485455720749838,"female","60_64",121,63,3,0,0,1,0,0,0,1
"Opwijk",1547,751,0.485455720749838,"male","65_69",110,55,4,0,0,0,1,0,1,0
"Opwijk",1547,751,0.485455720749838,"female","65_69",106,61,4,0,0,0,1,0,0,1
"Opwijk",1547,751,0.485455720749838,"male","70_74",100,61,5,0,0,0,0,1,1,0
"Opwijk",1547,751,0.485455720749838,"female","70_74",112,66,5,0,0,0,0,1,0,1
"Oud-Heverlee",1253,673,0.537110933758978,"male","50_54",172,76,1,1,0,0,0,0,1,0
"Oud-Heverlee",1253,673,0.537110933758978,"female","50_54",195,82,1,1,0,0,0,0,0,1
"Oud-Heverlee",1253,673,0.537110933758978,"male","55_59",136,64,2,0,1,0,0,0,1,0
"Oud-Heverlee",1253,673,0.537110933758978,"female","55_59",137,80,2,0,1,0,0,0,0,1
"Oud-Heverlee",1253,673,0.537110933758978,"male","60_64",140,74,3,0,0,1,0,0,1,0
"Oud-Heverlee",1253,673,0.537110933758978,"female","60_64",136,79,3,0,0,1,0,0,0,1
"Oud-Heverlee",1253,673,0.537110933758978,"male","65_69",75,56,4,0,0,0,1,0,1,0
"Oud-Heverlee",1253,673,0.537110933758978,"female","65_69",87,56,4,0,0,0,1,0,0,1
"Oud-Heverlee",1253,673,0.537110933758978,"male","70_74",84,48,5,0,0,0,0,1,1,0
"Oud-Heverlee",1253,673,0.537110933758978,"female","70_74",91,58,5,0,0,0,0,1,0,1
"Oud-Turnhout",1620,982,0.606172839506173,"male","50_54",238,120,1,1,0,0,0,0,1,0
"Oud-Turnhout",1620,982,0.606172839506173,"female","50_54",251,143,1,1,0,0,0,0,0,1
"Oud-Turnhout",1620,982,0.606172839506173,"male","55_59",206,107,2,0,1,0,0,0,1,0
"Oud-Turnhout",1620,982,0.606172839506173,"female","55_59",189,116,2,0,1,0,0,0,0,1
"Oud-Turnhout",1620,982,0.606172839506173,"male","60_64",148,93,3,0,0,1,0,0,1,0
"Oud-Turnhout",1620,982,0.606172839506173,"female","60_64",138,90,3,0,0,1,0,0,0,1
"Oud-Turnhout",1620,982,0.606172839506173,"male","65_69",115,81,4,0,0,0,1,0,1,0
"Oud-Turnhout",1620,982,0.606172839506173,"female","65_69",103,74,4,0,0,0,1,0,0,1
"Oud-Turnhout",1620,982,0.606172839506173,"male","70_74",110,82,5,0,0,0,0,1,1,0
"Oud-Turnhout",1620,982,0.606172839506173,"female","70_74",122,76,5,0,0,0,0,1,0,1
"Oudenaarde",3434,1656,0.482236458940012,"male","50_54",547,220,1,1,0,0,0,0,1,0
"Oudenaarde",3434,1656,0.482236458940012,"female","50_54",508,239,1,1,0,0,0,0,0,1
"Oudenaarde",3434,1656,0.482236458940012,"male","55_59",438,159,2,0,1,0,0,0,1,0
"Oudenaarde",3434,1656,0.482236458940012,"female","55_59",415,206,2,0,1,0,0,0,0,1
"Oudenaarde",3434,1656,0.482236458940012,"male","60_64",290,157,3,0,0,1,0,0,1,0
"Oudenaarde",3434,1656,0.482236458940012,"female","60_64",315,187,3,0,0,1,0,0,0,1
"Oudenaarde",3434,1656,0.482236458940012,"male","65_69",232,125,4,0,0,0,1,0,1,0
"Oudenaarde",3434,1656,0.482236458940012,"female","65_69",207,122,4,0,0,0,1,0,0,1
"Oudenaarde",3434,1656,0.482236458940012,"male","70_74",229,115,5,0,0,0,0,1,1,0
"Oudenaarde",3434,1656,0.482236458940012,"female","70_74",253,126,5,0,0,0,0,1,0,1
"Oudenburg",1134,599,0.528218694885362,"male","50_54",169,66,1,1,0,0,0,0,1,0
"Oudenburg",1134,599,0.528218694885362,"female","50_54",146,77,1,1,0,0,0,0,0,1
"Oudenburg",1134,599,0.528218694885362,"male","55_59",140,63,2,0,1,0,0,0,1,0
"Oudenburg",1134,599,0.528218694885362,"female","55_59",132,59,2,0,1,0,0,0,0,1
"Oudenburg",1134,599,0.528218694885362,"male","60_64",104,61,3,0,0,1,0,0,1,0
"Oudenburg",1134,599,0.528218694885362,"female","60_64",116,77,3,0,0,1,0,0,0,1
"Oudenburg",1134,599,0.528218694885362,"male","65_69",72,47,4,0,0,0,1,0,1,0
"Oudenburg",1134,599,0.528218694885362,"female","65_69",83,54,4,0,0,0,1,0,0,1
"Oudenburg",1134,599,0.528218694885362,"male","70_74",77,42,5,0,0,0,0,1,1,0
"Oudenburg",1134,599,0.528218694885362,"female","70_74",95,53,5,0,0,0,0,1,0,1
"Oudsbergen",2743,1581,0.576376230404666,"male","50_54",410,159,1,1,0,0,0,0,1,0
"Oudsbergen",2743,1581,0.576376230404666,"female","50_54",366,191,1,1,0,0,0,0,0,1
"Oudsbergen",2743,1581,0.576376230404666,"male","55_59",378,183,2,0,1,0,0,0,1,0
"Oudsbergen",2743,1581,0.576376230404666,"female","55_59",344,204,2,0,1,0,0,0,0,1
"Oudsbergen",2743,1581,0.576376230404666,"male","60_64",252,168,3,0,0,1,0,0,1,0
"Oudsbergen",2743,1581,0.576376230404666,"female","60_64",256,177,3,0,0,1,0,0,0,1
"Oudsbergen",2743,1581,0.576376230404666,"male","65_69",212,144,4,0,0,0,1,0,1,0
"Oudsbergen",2743,1581,0.576376230404666,"female","65_69",182,121,4,0,0,0,1,0,0,1
"Oudsbergen",2743,1581,0.576376230404666,"male","70_74",185,125,5,0,0,0,0,1,1,0
"Oudsbergen",2743,1581,0.576376230404666,"female","70_74",158,109,5,0,0,0,0,1,0,1
"Overijse",2965,1045,0.352445193929174,"male","50_54",456,116,1,1,0,0,0,0,1,0
"Overijse",2965,1045,0.352445193929174,"female","50_54",547,162,1,1,0,0,0,0,0,1
"Overijse",2965,1045,0.352445193929174,"male","55_59",355,119,2,0,1,0,0,0,1,0
"Overijse",2965,1045,0.352445193929174,"female","55_59",359,118,2,0,1,0,0,0,0,1
"Overijse",2965,1045,0.352445193929174,"male","60_64",254,95,3,0,0,1,0,0,1,0
"Overijse",2965,1045,0.352445193929174,"female","60_64",255,120,3,0,0,1,0,0,0,1
"Overijse",2965,1045,0.352445193929174,"male","65_69",168,76,4,0,0,0,1,0,1,0
"Overijse",2965,1045,0.352445193929174,"female","65_69",196,91,4,0,0,0,1,0,0,1
"Overijse",2965,1045,0.352445193929174,"male","70_74",169,62,5,0,0,0,0,1,1,0
"Overijse",2965,1045,0.352445193929174,"female","70_74",206,86,5,0,0,0,0,1,0,1
"Peer",1894,1109,0.585533262935586,"male","50_54",272,124,1,1,0,0,0,0,1,0
"Peer",1894,1109,0.585533262935586,"female","50_54",233,130,1,1,0,0,0,0,0,1
"Peer",1894,1109,0.585533262935586,"male","55_59",242,117,2,0,1,0,0,0,1,0
"Peer",1894,1109,0.585533262935586,"female","55_59",249,135,2,0,1,0,0,0,0,1
"Peer",1894,1109,0.585533262935586,"male","60_64",185,133,3,0,0,1,0,0,1,0
"Peer",1894,1109,0.585533262935586,"female","60_64",178,117,3,0,0,1,0,0,0,1
"Peer",1894,1109,0.585533262935586,"male","65_69",166,108,4,0,0,0,1,0,1,0
"Peer",1894,1109,0.585533262935586,"female","65_69",121,79,4,0,0,0,1,0,0,1
"Peer",1894,1109,0.585533262935586,"male","70_74",127,84,5,0,0,0,0,1,1,0
"Peer",1894,1109,0.585533262935586,"female","70_74",121,82,5,0,0,0,0,1,0,1
"Pelt",3870,2420,0.625322997416021,"male","50_54",564,273,1,1,0,0,0,0,1,0
"Pelt",3870,2420,0.625322997416021,"female","50_54",580,342,1,1,0,0,0,0,0,1
"Pelt",3870,2420,0.625322997416021,"male","55_59",516,270,2,0,1,0,0,0,1,0
"Pelt",3870,2420,0.625322997416021,"female","55_59",449,294,2,0,1,0,0,0,0,1
"Pelt",3870,2420,0.625322997416021,"male","60_64",355,248,3,0,0,1,0,0,1,0
"Pelt",3870,2420,0.625322997416021,"female","60_64",345,246,3,0,0,1,0,0,0,1
"Pelt",3870,2420,0.625322997416021,"male","65_69",279,190,4,0,0,0,1,0,1,0
"Pelt",3870,2420,0.625322997416021,"female","65_69",259,189,4,0,0,0,1,0,0,1
"Pelt",3870,2420,0.625322997416021,"male","70_74",266,177,5,0,0,0,0,1,1,0
"Pelt",3870,2420,0.625322997416021,"female","70_74",257,191,5,0,0,0,0,1,0,1
"Pepingen",515,224,0.43495145631068,"male","50_54",84,30,1,1,0,0,0,0,1,0
"Pepingen",515,224,0.43495145631068,"female","50_54",77,30,1,1,0,0,0,0,0,1
"Pepingen",515,224,0.43495145631068,"male","55_59",79,26,2,0,1,0,0,0,1,0
"Pepingen",515,224,0.43495145631068,"female","55_59",57,25,2,0,1,0,0,0,0,1
"Pepingen",515,224,0.43495145631068,"male","60_64",51,29,3,0,0,1,0,0,1,0
"Pepingen",515,224,0.43495145631068,"female","60_64",40,24,3,0,0,1,0,0,0,1
"Pepingen",515,224,0.43495145631068,"male","65_69",36,18,4,0,0,0,1,0,1,0
"Pepingen",515,224,0.43495145631068,"female","65_69",26,14,4,0,0,0,1,0,0,1
"Pepingen",515,224,0.43495145631068,"male","70_74",28,11,5,0,0,0,0,1,1,0
"Pepingen",515,224,0.43495145631068,"female","70_74",37,17,5,0,0,0,0,1,0,1
"Pittem",759,365,0.480895915678524,"male","50_54",136,51,1,1,0,0,0,0,1,0
"Pittem",759,365,0.480895915678524,"female","50_54",102,35,1,1,0,0,0,0,0,1
"Pittem",759,365,0.480895915678524,"male","55_59",99,32,2,0,1,0,0,0,1,0
"Pittem",759,365,0.480895915678524,"female","55_59",83,43,2,0,1,0,0,0,0,1
"Pittem",759,365,0.480895915678524,"male","60_64",64,39,3,0,0,1,0,0,1,0
"Pittem",759,365,0.480895915678524,"female","60_64",76,56,3,0,0,1,0,0,0,1
"Pittem",759,365,0.480895915678524,"male","65_69",56,36,4,0,0,0,1,0,1,0
"Pittem",759,365,0.480895915678524,"female","65_69",52,28,4,0,0,0,1,0,0,1
"Pittem",759,365,0.480895915678524,"male","70_74",44,24,5,0,0,0,0,1,1,0
"Pittem",759,365,0.480895915678524,"female","70_74",47,21,5,0,0,0,0,1,0,1
"Poperinge",2136,1008,0.471910112359551,"male","50_54",329,123,1,1,0,0,0,0,1,0
"Poperinge",2136,1008,0.471910112359551,"female","50_54",296,138,1,1,0,0,0,0,0,1
"Poperinge",2136,1008,0.471910112359551,"male","55_59",286,104,2,0,1,0,0,0,1,0
