"naam","totinv","totpart","rate","sex","age","invited","participant"
"Langemark-Poelkapelle",839,432,0.514898688915375,"female","60_64",75,51
"Langemark-Poelkapelle",839,432,0.514898688915375,"male","65_69",64,39
"Langemark-Poelkapelle",839,432,0.514898688915375,"female","65_69",64,38
"Langemark-Poelkapelle",839,432,0.514898688915375,"male","70_74",41,25
"Langemark-Poelkapelle",839,432,0.514898688915375,"female","70_74",45,25
"Lebbeke",2212,1085,0.490506329113924,"male","50_54",358,146
"Lebbeke",2212,1085,0.490506329113924,"female","50_54",339,158
"Lebbeke",2212,1085,0.490506329113924,"male","55_59",293,113
"Lebbeke",2212,1085,0.490506329113924,"female","55_59",279,139
"Lebbeke",2212,1085,0.490506329113924,"male","60_64",193,114
"Lebbeke",2212,1085,0.490506329113924,"female","60_64",178,101
"Lebbeke",2212,1085,0.490506329113924,"male","65_69",135,73
"Lebbeke",2212,1085,0.490506329113924,"female","65_69",143,89
"Lebbeke",2212,1085,0.490506329113924,"male","70_74",128,74
"Lebbeke",2212,1085,0.490506329113924,"female","70_74",166,78
"Lede",2163,1026,0.474341192787795,"male","50_54",328,120
"Lede",2163,1026,0.474341192787795,"female","50_54",350,165
"Lede",2163,1026,0.474341192787795,"male","55_59",264,95
"Lede",2163,1026,0.474341192787795,"female","55_59",227,82
"Lede",2163,1026,0.474341192787795,"male","60_64",194,111
"Lede",2163,1026,0.474341192787795,"female","60_64",175,103
"Lede",2163,1026,0.474341192787795,"male","65_69",148,76
"Lede",2163,1026,0.474341192787795,"female","65_69",160,89
"Lede",2163,1026,0.474341192787795,"male","70_74",155,95
"Lede",2163,1026,0.474341192787795,"female","70_74",162,90
"Ledegem",1002,506,0.50499001996008,"male","50_54",159,63
"Ledegem",1002,506,0.50499001996008,"female","50_54",146,72
"Ledegem",1002,506,0.50499001996008,"male","55_59",129,49
"Ledegem",1002,506,0.50499001996008,"female","55_59",114,67
"Ledegem",1002,506,0.50499001996008,"male","60_64",84,44
"Ledegem",1002,506,0.50499001996008,"female","60_64",84,58
"Ledegem",1002,506,0.50499001996008,"male","65_69",78,36
"Ledegem",1002,506,0.50499001996008,"female","65_69",70,42
"Ledegem",1002,506,0.50499001996008,"male","70_74",60,35
"Ledegem",1002,506,0.50499001996008,"female","70_74",78,40
"Lendelede",534,245,0.458801498127341,"male","50_54",105,39
"Lendelede",534,245,0.458801498127341,"female","50_54",87,44
"Lendelede",534,245,0.458801498127341,"male","55_59",62,20
"Lendelede",534,245,0.458801498127341,"female","55_59",44,19
"Lendelede",534,245,0.458801498127341,"male","60_64",43,20
"Lendelede",534,245,0.458801498127341,"female","60_64",45,22
"Lendelede",534,245,0.458801498127341,"male","65_69",33,19
"Lendelede",534,245,0.458801498127341,"female","65_69",45,28
"Lendelede",534,245,0.458801498127341,"male","70_74",24,11
"Lendelede",534,245,0.458801498127341,"female","70_74",46,23
"Lennik",1127,514,0.456078083407276,"male","50_54",179,61
"Lennik",1127,514,0.456078083407276,"female","50_54",156,50
"Lennik",1127,514,0.456078083407276,"male","55_59",143,72
"Lennik",1127,514,0.456078083407276,"female","55_59",132,52
"Lennik",1127,514,0.456078083407276,"male","60_64",107,60
"Lennik",1127,514,0.456078083407276,"female","60_64",108,56
"Lennik",1127,514,0.456078083407276,"male","65_69",75,42
"Lennik",1127,514,0.456078083407276,"female","65_69",81,45
"Lennik",1127,514,0.456078083407276,"male","70_74",69,35
"Lennik",1127,514,0.456078083407276,"female","70_74",77,41
"Leopoldsburg",1755,840,0.478632478632479,"male","50_54",261,77
"Leopoldsburg",1755,840,0.478632478632479,"female","50_54",234,91
"Leopoldsburg",1755,840,0.478632478632479,"male","55_59",238,106
"Leopoldsburg",1755,840,0.478632478632479,"female","55_59",220,108
"Leopoldsburg",1755,840,0.478632478632479,"male","60_64",160,99
"Leopoldsburg",1755,840,0.478632478632479,"female","60_64",181,100
"Leopoldsburg",1755,840,0.478632478632479,"male","65_69",144,74
"Leopoldsburg",1755,840,0.478632478632479,"female","65_69",129,68
"Leopoldsburg",1755,840,0.478632478632479,"male","70_74",92,62
"Leopoldsburg",1755,840,0.478632478632479,"female","70_74",96,55
"Leuven",9077,4378,0.482317946458081,"male","50_54",1462,594
"Leuven",9077,4378,0.482317946458081,"female","50_54",1388,617
"Leuven",9077,4378,0.482317946458081,"male","55_59",1115,434
"Leuven",9077,4378,0.482317946458081,"female","55_59",1057,477
"Leuven",9077,4378,0.482317946458081,"male","60_64",776,435
"Leuven",9077,4378,0.482317946458081,"female","60_64",830,478
"Leuven",9077,4378,0.482317946458081,"male","65_69",622,319
"Leuven",9077,4378,0.482317946458081,"female","65_69",667,392
"Leuven",9077,4378,0.482317946458081,"male","70_74",533,288
"Leuven",9077,4378,0.482317946458081,"female","70_74",627,344
"Lichtervelde",911,489,0.536772777167947,"male","50_54",157,72
"Lichtervelde",911,489,0.536772777167947,"female","50_54",135,77
"Lichtervelde",911,489,0.536772777167947,"male","55_59",134,59
"Lichtervelde",911,489,0.536772777167947,"female","55_59",105,52
"Lichtervelde",911,489,0.536772777167947,"male","60_64",83,48
"Lichtervelde",911,489,0.536772777167947,"female","60_64",70,44
"Lichtervelde",911,489,0.536772777167947,"male","65_69",60,36
"Lichtervelde",911,489,0.536772777167947,"female","65_69",67,45
"Lichtervelde",911,489,0.536772777167947,"male","70_74",46,29
"Lichtervelde",911,489,0.536772777167947,"female","70_74",54,27
"Liedekerke",1589,647,0.407174323473883,"male","50_54",246,79
"Liedekerke",1589,647,0.407174323473883,"female","50_54",251,79
"Liedekerke",1589,647,0.407174323473883,"male","55_59",206,58
"Liedekerke",1589,647,0.407174323473883,"female","55_59",194,82
"Liedekerke",1589,647,0.407174323473883,"male","60_64",119,65
"Liedekerke",1589,647,0.407174323473883,"female","60_64",123,68
"Liedekerke",1589,647,0.407174323473883,"male","65_69",105,62
"Liedekerke",1589,647,0.407174323473883,"female","65_69",117,55
"Liedekerke",1589,647,0.407174323473883,"male","70_74",100,38
"Liedekerke",1589,647,0.407174323473883,"female","70_74",128,61
"Lier",4227,1979,0.468180742843624,"male","50_54",598,205
"Lier",4227,1979,0.468180742843624,"female","50_54",643,269
"Lier",4227,1979,0.468180742843624,"male","55_59",519,204
"Lier",4227,1979,0.468180742843624,"female","55_59",550,232
"Lier",4227,1979,0.468180742843624,"male","60_64",389,213
"Lier",4227,1979,0.468180742843624,"female","60_64",378,224
"Lier",4227,1979,0.468180742843624,"male","65_69",266,145
"Lier",4227,1979,0.468180742843624,"female","65_69",297,176
"Lier",4227,1979,0.468180742843624,"male","70_74",284,149
"Lier",4227,1979,0.468180742843624,"female","70_74",303,162
"Lierde",788,381,0.483502538071066,"male","50_54",119,45
"Lierde",788,381,0.483502538071066,"female","50_54",119,54
"Lierde",788,381,0.483502538071066,"male","55_59",101,31
"Lierde",788,381,0.483502538071066,"female","55_59",96,49
"Lierde",788,381,0.483502538071066,"male","60_64",75,46
"Lierde",788,381,0.483502538071066,"female","60_64",63,41
"Lierde",788,381,0.483502538071066,"male","65_69",53,27
"Lierde",788,381,0.483502538071066,"female","65_69",47,29
"Lierde",788,381,0.483502538071066,"male","70_74",56,24
"Lierde",788,381,0.483502538071066,"female","70_74",59,35
"Lievegem",3034,1698,0.559657218193804,"male","50_54",407,164
"Lievegem",3034,1698,0.559657218193804,"female","50_54",401,212
"Lievegem",3034,1698,0.559657218193804,"male","55_59",396,186
"Lievegem",3034,1698,0.559657218193804,"female","55_59",398,215
"Lievegem",3034,1698,0.559657218193804,"male","60_64",282,176
"Lievegem",3034,1698,0.559657218193804,"female","60_64",284,189
"Lievegem",3034,1698,0.559657218193804,"male","65_69",219,142
"Lievegem",3034,1698,0.559657218193804,"female","65_69",219,154
"Lievegem",3034,1698,0.559657218193804,"male","70_74",200,122
"Lievegem",3034,1698,0.559657218193804,"female","70_74",228,138
"Lille",1948,1135,0.58264887063655,"male","50_54",298,149
"Lille",1948,1135,0.58264887063655,"female","50_54",284,148
"Lille",1948,1135,0.58264887063655,"male","55_59",296,134
"Lille",1948,1135,0.58264887063655,"female","55_59",236,137
"Lille",1948,1135,0.58264887063655,"male","60_64",186,121
"Lille",1948,1135,0.58264887063655,"female","60_64",169,116
"Lille",1948,1135,0.58264887063655,"male","65_69",142,98
"Lille",1948,1135,0.58264887063655,"female","65_69",119,98
"Lille",1948,1135,0.58264887063655,"male","70_74",100,62
"Lille",1948,1135,0.58264887063655,"female","70_74",118,72
"Linkebeek",512,126,0.24609375,"male","50_54",77,20
"Linkebeek",512,126,0.24609375,"female","50_54",76,13
"Linkebeek",512,126,0.24609375,"male","55_59",66,16
"Linkebeek",512,126,0.24609375,"female","55_59",69,11
"Linkebeek",512,126,0.24609375,"male","60_64",40,12
"Linkebeek",512,126,0.24609375,"female","60_64",56,18
"Linkebeek",512,126,0.24609375,"male","65_69",29,6
"Linkebeek",512,126,0.24609375,"female","65_69",42,11
"Linkebeek",512,126,0.24609375,"male","70_74",24,9
"Linkebeek",512,126,0.24609375,"female","70_74",33,10
"Lint",1033,551,0.533397870280736,"male","50_54",139,49
"Lint",1033,551,0.533397870280736,"female","50_54",135,60
"Lint",1033,551,0.533397870280736,"male","55_59",121,47
"Lint",1033,551,0.533397870280736,"female","55_59",137,67
"Lint",1033,551,0.533397870280736,"male","60_64",120,69
"Lint",1033,551,0.533397870280736,"female","60_64",115,79
"Lint",1033,551,0.533397870280736,"male","65_69",71,50
"Lint",1033,551,0.533397870280736,"female","65_69",68,47
"Lint",1033,551,0.533397870280736,"male","70_74",75,48
"Lint",1033,551,0.533397870280736,"female","70_74",52,35
"Linter",918,446,0.485838779956427,"male","50_54",150,66
"Linter",918,446,0.485838779956427,"female","50_54",139,63
"Linter",918,446,0.485838779956427,"male","55_59",113,39
"Linter",918,446,0.485838779956427,"female","55_59",119,56
"Linter",918,446,0.485838779956427,"male","60_64",88,44
"Linter",918,446,0.485838779956427,"female","60_64",62,37
"Linter",918,446,0.485838779956427,"male","65_69",62,38
"Linter",918,446,0.485838779956427,"female","65_69",59,33
"Linter",918,446,0.485838779956427,"male","70_74",62,36
"Linter",918,446,0.485838779956427,"female","70_74",64,34
"Lo-Reninge",319,165,0.517241379310345,"male","50_54",35,13
"Lo-Reninge",319,165,0.517241379310345,"female","50_54",44,21
"Lo-Reninge",319,165,0.517241379310345,"male","55_59",53,21
"Lo-Reninge",319,165,0.517241379310345,"female","55_59",33,23
"Lo-Reninge",319,165,0.517241379310345,"male","60_64",44,25
"Lo-Reninge",319,165,0.517241379310345,"female","60_64",28,21
"Lo-Reninge",319,165,0.517241379310345,"male","65_69",18,8
"Lo-Reninge",319,165,0.517241379310345,"female","65_69",29,18
"Lo-Reninge",319,165,0.517241379310345,"male","70_74",18,8
"Lo-Reninge",319,165,0.517241379310345,"female","70_74",17,7
"Lochristi",2604,1493,0.573348694316436,"male","50_54",449,215
"Lochristi",2604,1493,0.573348694316436,"female","50_54",443,222
"Lochristi",2604,1493,0.573348694316436,"male","55_59",342,177
"Lochristi",2604,1493,0.573348694316436,"female","55_59",288,160
"Lochristi",2604,1493,0.573348694316436,"male","60_64",206,141
"Lochristi",2604,1493,0.573348694316436,"female","60_64",218,156
"Lochristi",2604,1493,0.573348694316436,"male","65_69",166,104
"Lochristi",2604,1493,0.573348694316436,"female","65_69",155,101
"Lochristi",2604,1493,0.573348694316436,"male","70_74",176,113
"Lochristi",2604,1493,0.573348694316436,"female","70_74",161,104
"Lokeren",4478,2329,0.52009825815096,"male","50_54",723,277
"Lokeren",4478,2329,0.52009825815096,"female","50_54",707,344
"Lokeren",4478,2329,0.52009825815096,"male","55_59",563,249
"Lokeren",4478,2329,0.52009825815096,"female","55_59",543,254
"Lokeren",4478,2329,0.52009825815096,"male","60_64",386,230
"Lokeren",4478,2329,0.52009825815096,"female","60_64",374,255
"Lokeren",4478,2329,0.52009825815096,"male","65_69",287,186
"Lokeren",4478,2329,0.52009825815096,"female","65_69",308,202
"Lokeren",4478,2329,0.52009825815096,"male","70_74",279,156
"Lokeren",4478,2329,0.52009825815096,"female","70_74",308,176
"Lommel",4243,2463,0.580485505538534,"male","50_54",659,278
"Lommel",4243,2463,0.580485505538534,"female","50_54",582,309
"Lommel",4243,2463,0.580485505538534,"male","55_59",518,236
"Lommel",4243,2463,0.580485505538534,"female","55_59",532,295
"Lommel",4243,2463,0.580485505538534,"male","60_64",433,299
"Lommel",4243,2463,0.580485505538534,"female","60_64",387,269
"Lommel",4243,2463,0.580485505538534,"male","65_69",296,201
"Lommel",4243,2463,0.580485505538534,"female","65_69",305,210
"Lommel",4243,2463,0.580485505538534,"male","70_74",272,185
"Lommel",4243,2463,0.580485505538534,"female","70_74",259,181
"Londerzeel",2079,987,0.474747474747475,"male","50_54",324,126
"Londerzeel",2079,987,0.474747474747475,"female","50_54",315,134
"Londerzeel",2079,987,0.474747474747475,"male","55_59",260,99
"Londerzeel",2079,987,0.474747474747475,"female","55_59",252,114
"Londerzeel",2079,987,0.474747474747475,"male","60_64",190,107
"Londerzeel",2079,987,0.474747474747475,"female","60_64",188,114
"Londerzeel",2079,987,0.474747474747475,"male","65_69",125,61
"Londerzeel",2079,987,0.474747474747475,"female","65_69",125,73
"Londerzeel",2079,987,0.474747474747475,"male","70_74",141,76
"Londerzeel",2079,987,0.474747474747475,"female","70_74",159,83
"Lubbeek",1709,983,0.575190169689877,"male","50_54",224,96
"Lubbeek",1709,983,0.575190169689877,"female","50_54",237,115
"Lubbeek",1709,983,0.575190169689877,"male","55_59",208,89
"Lubbeek",1709,983,0.575190169689877,"female","55_59",189,112
"Lubbeek",1709,983,0.575190169689877,"male","60_64",169,118
"Lubbeek",1709,983,0.575190169689877,"female","60_64",170,105
"Lubbeek",1709,983,0.575190169689877,"male","65_69",108,78
"Lubbeek",1709,983,0.575190169689877,"female","65_69",133,86
"Lubbeek",1709,983,0.575190169689877,"male","70_74",125,79
"Lubbeek",1709,983,0.575190169689877,"female","70_74",146,105
"Lummen",1730,1001,0.578612716763006,"male","50_54",242,121
"Lummen",1730,1001,0.578612716763006,"female","50_54",259,122
"Lummen",1730,1001,0.578612716763006,"male","55_59",217,104
"Lummen",1730,1001,0.578612716763006,"female","55_59",191,108
"Lummen",1730,1001,0.578612716763006,"male","60_64",187,132
"Lummen",1730,1001,0.578612716763006,"female","60_64",169,110
"Lummen",1730,1001,0.578612716763006,"male","65_69",114,75
"Lummen",1730,1001,0.578612716763006,"female","65_69",118,79
"Lummen",1730,1001,0.578612716763006,"male","70_74",119,78
"Lummen",1730,1001,0.578612716763006,"female","70_74",114,72
"Maarkedal",712,367,0.515449438202247,"male","50_54",115,50
"Maarkedal",712,367,0.515449438202247,"female","50_54",107,55
"Maarkedal",712,367,0.515449438202247,"male","55_59",108,47
"Maarkedal",712,367,0.515449438202247,"female","55_59",90,43
"Maarkedal",712,367,0.515449438202247,"male","60_64",56,36
"Maarkedal",712,367,0.515449438202247,"female","60_64",69,44
"Maarkedal",712,367,0.515449438202247,"male","65_69",40,21
"Maarkedal",712,367,0.515449438202247,"female","65_69",45,29
"Maarkedal",712,367,0.515449438202247,"male","70_74",36,16
"Maarkedal",712,367,0.515449438202247,"female","70_74",46,26
"Maaseik",3136,1773,0.565369897959184,"male","50_54",489,197
"Maaseik",3136,1773,0.565369897959184,"female","50_54",401,195
"Maaseik",3136,1773,0.565369897959184,"male","55_59",407,184
"Maaseik",3136,1773,0.565369897959184,"female","55_59",414,248
"Maaseik",3136,1773,0.565369897959184,"male","60_64",318,204
"Maaseik",3136,1773,0.565369897959184,"female","60_64",289,204
"Maaseik",3136,1773,0.565369897959184,"male","65_69",218,141
"Maaseik",3136,1773,0.565369897959184,"female","65_69",206,145
"Maaseik",3136,1773,0.565369897959184,"male","70_74",195,126
"Maaseik",3136,1773,0.565369897959184,"female","70_74",199,129
"Maasmechelen",4464,2172,0.486559139784946,"male","50_54",718,258
"Maasmechelen",4464,2172,0.486559139784946,"female","50_54",699,312
"Maasmechelen",4464,2172,0.486559139784946,"male","55_59",585,252
"Maasmechelen",4464,2172,0.486559139784946,"female","55_59",511,256
"Maasmechelen",4464,2172,0.486559139784946,"male","60_64",401,202
"Maasmechelen",4464,2172,0.486559139784946,"female","60_64",402,242
"Maasmechelen",4464,2172,0.486559139784946,"male","65_69",290,158
"Maasmechelen",4464,2172,0.486559139784946,"female","65_69",291,182
"Maasmechelen",4464,2172,0.486559139784946,"male","70_74",276,158
"Maasmechelen",4464,2172,0.486559139784946,"female","70_74",291,152
"Machelen",1615,493,0.305263157894737,"male","50_54",284,65
"Machelen",1615,493,0.305263157894737,"female","50_54",281,69
"Machelen",1615,493,0.305263157894737,"male","55_59",237,61
"Machelen",1615,493,0.305263157894737,"female","55_59",222,65
"Machelen",1615,493,0.305263157894737,"male","60_64",129,61
"Machelen",1615,493,0.305263157894737,"female","60_64",119,48
"Machelen",1615,493,0.305263157894737,"male","65_69",97,36
"Machelen",1615,493,0.305263157894737,"female","65_69",76,26
"Machelen",1615,493,0.305263157894737,"male","70_74",67,27
"Machelen",1615,493,0.305263157894737,"female","70_74",103,35
"Maldegem",2876,1557,0.541376912378303,"male","50_54",479,202
"Maldegem",2876,1557,0.541376912378303,"female","50_54",439,232
"Maldegem",2876,1557,0.541376912378303,"male","55_59",380,172
"Maldegem",2876,1557,0.541376912378303,"female","55_59",337,173
"Maldegem",2876,1557,0.541376912378303,"male","60_64",246,158
"Maldegem",2876,1557,0.541376912378303,"female","60_64",237,166
"Maldegem",2876,1557,0.541376912378303,"male","65_69",170,116
"Maldegem",2876,1557,0.541376912378303,"female","65_69",198,126
"Maldegem",2876,1557,0.541376912378303,"male","70_74",177,93
"Maldegem",2876,1557,0.541376912378303,"female","70_74",213,119
"Malle",1856,1052,0.566810344827586,"male","50_54",293,120
"Malle",1856,1052,0.566810344827586,"female","50_54",267,139
"Malle",1856,1052,0.566810344827586,"male","55_59",229,113
"Malle",1856,1052,0.566810344827586,"female","55_59",217,119
"Malle",1856,1052,0.566810344827586,"male","60_64",190,123
"Malle",1856,1052,0.566810344827586,"female","60_64",189,138
"Malle",1856,1052,0.566810344827586,"male","65_69",107,69
"Malle",1856,1052,0.566810344827586,"female","65_69",121,81
"Malle",1856,1052,0.566810344827586,"male","70_74",126,84
"Malle",1856,1052,0.566810344827586,"female","70_74",117,66
"Mechelen",8402,3742,0.445370149964294,"male","50_54",1337,436
"Mechelen",8402,3742,0.445370149964294,"female","50_54",1288,497
"Mechelen",8402,3742,0.445370149964294,"male","55_59",1050,371
"Mechelen",8402,3742,0.445370149964294,"female","55_59",1058,468
"Mechelen",8402,3742,0.445370149964294,"male","60_64",742,373
"Mechelen",8402,3742,0.445370149964294,"female","60_64",741,429
"Mechelen",8402,3742,0.445370149964294,"male","65_69",540,296
"Mechelen",8402,3742,0.445370149964294,"female","65_69",592,338
"Mechelen",8402,3742,0.445370149964294,"male","70_74",487,235
"Mechelen",8402,3742,0.445370149964294,"female","70_74",567,299
"Meerhout",1124,615,0.547153024911032,"male","50_54",181,74
"Meerhout",1124,615,0.547153024911032,"female","50_54",154,74
"Meerhout",1124,615,0.547153024911032,"male","55_59",143,70
"Meerhout",1124,615,0.547153024911032,"female","55_59",129,77
"Meerhout",1124,615,0.547153024911032,"male","60_64",98,53
"Meerhout",1124,615,0.547153024911032,"female","60_64",101,71
"Meerhout",1124,615,0.547153024911032,"male","65_69",90,57
"Meerhout",1124,615,0.547153024911032,"female","65_69",82,55
"Meerhout",1124,615,0.547153024911032,"male","70_74",72,47
"Meerhout",1124,615,0.547153024911032,"female","70_74",74,37
"Meise",2216,948,0.427797833935018,"male","50_54",329,116
"Meise",2216,948,0.427797833935018,"female","50_54",303,118
"Meise",2216,948,0.427797833935018,"male","55_59",271,89
"Meise",2216,948,0.427797833935018,"female","55_59",267,96
"Meise",2216,948,0.427797833935018,"male","60_64",211,104
"Meise",2216,948,0.427797833935018,"female","60_64",202,112
"Meise",2216,948,0.427797833935018,"male","65_69",161,70
"Meise",2216,948,0.427797833935018,"female","65_69",169,87
"Meise",2216,948,0.427797833935018,"male","70_74",152,78
"Meise",2216,948,0.427797833935018,"female","70_74",151,78
"Melle",1176,663,0.563775510204082,"male","50_54",170,69
"Melle",1176,663,0.563775510204082,"female","50_54",213,118
"Melle",1176,663,0.563775510204082,"male","55_59",132,62
"Melle",1176,663,0.563775510204082,"female","55_59",132,72
"Melle",1176,663,0.563775510204082,"male","60_64",89,64
"Melle",1176,663,0.563775510204082,"female","60_64",92,57
"Melle",1176,663,0.563775510204082,"male","65_69",80,54
"Melle",1176,663,0.563775510204082,"female","65_69",80,53
"Melle",1176,663,0.563775510204082,"male","70_74",89,50
"Melle",1176,663,0.563775510204082,"female","70_74",99,64
"Menen",3542,1477,0.41699604743083,"male","50_54",596,194
"Menen",3542,1477,0.41699604743083,"female","50_54",521,197
"Menen",3542,1477,0.41699604743083,"male","55_59",477,160
"Menen",3542,1477,0.41699604743083,"female","55_59",434,192
"Menen",3542,1477,0.41699604743083,"male","60_64",288,149
"Menen",3542,1477,0.41699604743083,"female","60_64",292,140
"Menen",3542,1477,0.41699604743083,"male","65_69",236,108
"Menen",3542,1477,0.41699604743083,"female","65_69",243,119
"Menen",3542,1477,0.41699604743083,"male","70_74",212,107
"Menen",3542,1477,0.41699604743083,"female","70_74",243,111
"Merchtem",1899,857,0.451290152711954,"male","50_54",293,108
"Merchtem",1899,857,0.451290152711954,"female","50_54",304,132
"Merchtem",1899,857,0.451290152711954,"male","55_59",254,94
"Merchtem",1899,857,0.451290152711954,"female","55_59",269,125
"Merchtem",1899,857,0.451290152711954,"male","60_64",158,71
"Merchtem",1899,857,0.451290152711954,"female","60_64",178,108
"Merchtem",1899,857,0.451290152711954,"male","65_69",96,46
"Merchtem",1899,857,0.451290152711954,"female","65_69",125,62
"Merchtem",1899,857,0.451290152711954,"male","70_74",100,52
"Merchtem",1899,857,0.451290152711954,"female","70_74",122,59
"Merelbeke",2741,1515,0.552717986136447,"male","50_54",480,217
"Merelbeke",2741,1515,0.552717986136447,"female","50_54",418,230
"Merelbeke",2741,1515,0.552717986136447,"male","55_59",350,159
"Merelbeke",2741,1515,0.552717986136447,"female","55_59",290,143
"Merelbeke",2741,1515,0.552717986136447,"male","60_64",251,158
"Merelbeke",2741,1515,0.552717986136447,"female","60_64",241,158
"Merelbeke",2741,1515,0.552717986136447,"male","65_69",166,105
"Merelbeke",2741,1515,0.552717986136447,"female","65_69",209,145
"Merelbeke",2741,1515,0.552717986136447,"male","70_74",163,100
"Merelbeke",2741,1515,0.552717986136447,"female","70_74",173,100
"Merksplas",921,504,0.547231270358306,"male","50_54",139,58
"Merksplas",921,504,0.547231270358306,"female","50_54",119,63
"Merksplas",921,504,0.547231270358306,"male","55_59",113,47
"Merksplas",921,504,0.547231270358306,"female","55_59",109,55
"Merksplas",921,504,0.547231270358306,"male","60_64",111,74
"Merksplas",921,504,0.547231270358306,"female","60_64",92,63
"Merksplas",921,504,0.547231270358306,"male","65_69",59,39
"Merksplas",921,504,0.547231270358306,"female","65_69",64,45
"Merksplas",921,504,0.547231270358306,"male","70_74",59,30
"Merksplas",921,504,0.547231270358306,"female","70_74",56,30
"Mesen",84,23,0.273809523809524,"male","50_54",14,6
"Mesen",84,23,0.273809523809524,"female","50_54",7,0
"Mesen",84,23,0.273809523809524,"male","55_59",10,1
"Mesen",84,23,0.273809523809524,"female","55_59",15,1
"Mesen",84,23,0.273809523809524,"male","60_64",12,5
"Mesen",84,23,0.273809523809524,"female","60_64",6,4
"Mesen",84,23,0.273809523809524,"male","65_69",4,2
"Mesen",84,23,0.273809523809524,"female","65_69",6,1
"Mesen",84,23,0.273809523809524,"male","70_74",3,2
"Mesen",84,23,0.273809523809524,"female","70_74",7,1
"Meulebeke",1225,629,0.513469387755102,"male","50_54",215,90
"Meulebeke",1225,629,0.513469387755102,"female","50_54",182,86
"Meulebeke",1225,629,0.513469387755102,"male","55_59",163,74
"Meulebeke",1225,629,0.513469387755102,"female","55_59",138,68
"Meulebeke",1225,629,0.513469387755102,"male","60_64",105,62
"Meulebeke",1225,629,0.513469387755102,"female","60_64",96,58
"Meulebeke",1225,629,0.513469387755102,"male","65_69",85,56
"Meulebeke",1225,629,0.513469387755102,"female","65_69",74,47
"Meulebeke",1225,629,0.513469387755102,"male","70_74",78,42
"Meulebeke",1225,629,0.513469387755102,"female","70_74",89,46
"Middelkerke",2893,1336,0.461804355340477,"male","50_54",366,125
"Middelkerke",2893,1336,0.461804355340477,"female","50_54",321,133
"Middelkerke",2893,1336,0.461804355340477,"male","55_59",336,121
"Middelkerke",2893,1336,0.461804355340477,"female","55_59",315,126
"Middelkerke",2893,1336,0.461804355340477,"male","60_64",262,144
"Middelkerke",2893,1336,0.461804355340477,"female","60_64",251,145
"Middelkerke",2893,1336,0.461804355340477,"male","65_69",252,142
"Middelkerke",2893,1336,0.461804355340477,"female","65_69",247,133
"Middelkerke",2893,1336,0.461804355340477,"male","70_74",273,125
"Middelkerke",2893,1336,0.461804355340477,"female","70_74",270,142
"Moerbeke",735,424,0.57687074829932,"male","50_54",125,50
"Moerbeke",735,424,0.57687074829932,"female","50_54",93,52
"Moerbeke",735,424,0.57687074829932,"male","55_59",92,48
"Moerbeke",735,424,0.57687074829932,"female","55_59",93,49
"Moerbeke",735,424,0.57687074829932,"male","60_64",59,38
"Moerbeke",735,424,0.57687074829932,"female","60_64",62,43
"Moerbeke",735,424,0.57687074829932,"male","65_69",45,32
"Moerbeke",735,424,0.57687074829932,"female","65_69",44,31
"Moerbeke",735,424,0.57687074829932,"male","70_74",54,34
"Moerbeke",735,424,0.57687074829932,"female","70_74",68,47
"Mol",4205,2297,0.546254458977408,"male","50_54",628,244
"Mol",4205,2297,0.546254458977408,"female","50_54",592,324
"Mol",4205,2297,0.546254458977408,"male","55_59",542,252
"Mol",4205,2297,0.546254458977408,"female","55_59",523,266
"Mol",4205,2297,0.546254458977408,"male","60_64",409,251
"Mol",4205,2297,0.546254458977408,"female","60_64",401,258
"Mol",4205,2297,0.546254458977408,"male","65_69",299,185
"Mol",4205,2297,0.546254458977408,"female","65_69",302,202
"Mol",4205,2297,0.546254458977408,"male","70_74",253,165
"Mol",4205,2297,0.546254458977408,"female","70_74",256,150
"Moorslede",1133,578,0.510150044130627,"male","50_54",192,73
"Moorslede",1133,578,0.510150044130627,"female","50_54",149,73
"Moorslede",1133,578,0.510150044130627,"male","55_59",144,56
"Moorslede",1133,578,0.510150044130627,"female","55_59",131,68
"Moorslede",1133,578,0.510150044130627,"male","60_64",95,54
"Moorslede",1133,578,0.510150044130627,"female","60_64",84,57
"Moorslede",1133,578,0.510150044130627,"male","65_69",73,43
"Moorslede",1133,578,0.510150044130627,"female","65_69",88,51
"Moorslede",1133,578,0.510150044130627,"male","70_74",82,46
"Moorslede",1133,578,0.510150044130627,"female","70_74",95,57
"Mortsel",2709,1401,0.517165005537099,"male","50_54",394,160
"Mortsel",2709,1401,0.517165005537099,"female","50_54",399,201
"Mortsel",2709,1401,0.517165005537099,"male","55_59",320,131
"Mortsel",2709,1401,0.517165005537099,"female","55_59",362,165
"Mortsel",2709,1401,0.517165005537099,"male","60_64",215,127
"Mortsel",2709,1401,0.517165005537099,"female","60_64",268,160
"Mortsel",2709,1401,0.517165005537099,"male","65_69",178,112
"Mortsel",2709,1401,0.517165005537099,"female","65_69",223,135
"Mortsel",2709,1401,0.517165005537099,"male","70_74",168,95
"Mortsel",2709,1401,0.517165005537099,"female","70_74",182,115
"Nazareth",1401,743,0.530335474660956,"male","50_54",194,76
"Nazareth",1401,743,0.530335474660956,"female","50_54",205,95
"Nazareth",1401,743,0.530335474660956,"male","55_59",181,81
"Nazareth",1401,743,0.530335474660956,"female","55_59",181,96
